"big_growth","growth","prccq","gvkey","tic","conm","PC1","PC2","PC3"
"NO",0.0495340299350465,185.82,10789,"TYL","TYLER TECHNOLOGIES INC",1.15451615990558,-0.902379587917642,-0.0391504439048681
"NO",-0.341309979030467,53.4,10793,"TSN","TYSON FOODS INC  -CL A",-3.33349008334998,-0.745159767189637,-3.09055729805139
"NO",0.242284866468843,83.73,10795,"UAL","UNITED AIRLINES HOLDINGS INC",-3.53502260810674,-0.619969960136562,-1.24766235964083
"NO",0.136315228966986,53.35,10801,"UGI","UGI CORP",0.148656604975594,-0.211708140252946,-0.620386838149274
"NO",-0.253801169590643,6.38,10832,"UNAM","UNICO AMERICAN CORP",1.6089025645958,0.602416091324833,-0.0252654744683757
"NO",-0.363256202955116,22.84,10839,"UFI","UNIFI INC",1.535107653591,0.111421910873263,-0.335558518606944
"NO",-0.0555963302752294,154.41,10840,"UNF","UNIFIRST CORP",1.36400568994047,-0.667061899222433,-0.334949201638858
"NO",-0.0447443181818182,53.8,10846,"UN","THE UNILEVER GROUP",-9.69170719974609,0.481560795434843,-3.63330529923077
"NO",0.105780640786574,65.23,10860,"AEE","AMEREN CORP",-0.121152594772763,0.0222260498531936,0.327965589752283
"NO",0.0307979120059657,138.23,10867,"UNP","UNION PACIFIC CORP",-15.4446545703099,-1.7762642919594,-15.5343428374583
"NO",-0.350909090909091,14.28,10877,"UNT","UNIT CORP",1.23610709383043,0.104537853329354,-0.488024556709497
"NO",0.0285565939771546,39.62,10894,"UDR","UDR INC",0.699476905463275,0.205353714809814,0.231340637122439
"NO",-0.00864864864864866,18.34,10902,"UG","UNITED-GUARDIAN INC",1.55321093195262,0.128382744363495,-0.159373314734971
"NO",0.130000907194049,249.12,10903,"UNH","UNITEDHEALTH GROUP INC",-23.8468759417837,-0.712908824282642,-8.57865733485387
"NO",-0.152252502780868,60.97,10916,"UMBF","UMB FINANCIAL CORP",0.794702025339383,-0.582518850567695,0.209364604996071
"NO",-0.205369127516779,11.84,10917,"UMH","UMH PROPERTIES INC",1.41169669178143,0.396523328089391,0.268623725691644
"NO",-0.181451951321863,97.53,10920,"UPS","UNITED PARCEL SERVICE INC",-8.08895406839127,-0.3918522890267,-2.44825873769773
"NO",-0.165321000235165,106.48,10983,"UTX","UNITED TECHNOLOGIES CORP",-10.4337598897531,-0.167096807508845,-1.24279843956834
"NO",-0.0118845500848895,5.82,10984,"S","SPRINT CORP",-16.6833360461954,1.30502515478869,-12.6304282383719
"NO",-0.651461988304094,17.88,10991,"SGMS","SCIENTIFIC GAMES CORP",1.34928144389056,0.724499582146965,0.179449349552535
"NO",0.110039456378781,50.64,10999,"UTL","UNITIL CORP",1.4421545511378,-0.146757858734033,-0.0396676784108033
"NO",-0.2365003417635,55.85,11012,"SXT","SENSIENT TECHNOLOGIES CORP",1.22501086272093,-0.26859834544086,-0.20174958421236
"NO",0.0314285714285714,54.15,11017,"UVV","UNIVERSAL CORP/VA",1.21940597246552,-0.350078447234244,-0.261258310018562
"NO",0.0283193647992943,116.56,11032,"UHS","UNIVERSAL HEALTH SVCS INC",-0.34744241005568,-1.20650569860909,-0.406763422574986
"NO",0.0206388206388205,83.08,11051,"UTMD","UTAH MEDICAL PRODUCTS INC",1.53437221051999,-0.282379306564437,-0.0823197203820296
"NO",-0.0359459459459459,71.34,11060,"VFC","VF CORP",-0.481262718858997,-0.0108716424626749,0.0602463606504316
"NO",-0.382407598595912,29.91,11065,"VSEC","VSE CORP",1.41319722594341,-0.392211176769833,-0.0701527194412808
"NO",-0.331022007838408,110.95,11094,"VMI","VALMONT INDUSTRIES INC",1.09238913884596,-1.00824242972686,-0.104391375292997
"YES",0.411403018446059,25.25,11099,"VALU","VALUE LINE INC",1.60298812234938,0.241032431528385,-0.224232363628141
"NO",0.0194331983805668,113.31,11115,"VAR","VARIAN MEDICAL SYSTEMS INC",1.41883516908962,0.0351408163218612,0.217753354984435
"NO",-0.501010101010101,7.41,11124,"VECO","VEECO INSTRUMENTS INC",1.5012499315527,0.577444044565971,-0.00581716074639684
"NO",0.0270946227594832,24.64,11178,"VLGEA","VILLAGE SUPER MARKET  -CL A",1.53735239338688,0.106788595729937,-0.187164948862204
"NO",-0.267809020186099,4.32,11185,"VIRC","VIRCO MFG. CORP",1.60363047679624,0.40900152200971,-0.381143855839492
"NO",-0.132048192771084,18.01,11191,"VSH","VISHAY INTERTECHNOLOGY INC",1.10824988848438,0.453648594631993,0.376778620924288
"NO",-0.144186046511628,3.68,11213,"VOLT","VOLT INFO SCIENCES INC",1.42936304525175,0.22371805195983,-0.184130714741091
"NO",-0.295294753921038,13.03,11217,"VLVLY","VOLVO AB",-6.64693777876221,0.848267714819835,-0.507633332708286
"NO",-0.206574571501663,62.03,11220,"VNO","VORNADO REALTY TRUST",-0.040668182862787,0.0262212897390811,0.824898598551764
"NO",-0.230349770195529,98.8,11228,"VMC","VULCAN MATERIALS CO",0.162049927557612,-0.656162248065864,-0.857680231767602
"YES",0.462981574539363,174.68,11234,"WDFC","WD-40 CO",1.47806129178433,-0.536360017776261,-0.21238518443621
"NO",0.148551139617455,100.28,11259,"WMT","WALMART INC",-32.9778951196094,2.23595649850339,-3.42900746347058
"NO",0.16368884002199,84.67,11264,"WBA","WALGREENS BOOTS ALLIANCE INC",-6.21146417892767,0.267597426681342,-0.757835736480214
"NO",0.147273215724904,640.58,11300,"GHC","GRAHAM HOLDINGS CO",-0.262843939738905,-10.9607093587461,-0.046735014572546
"NO",-0.260925449871465,23,11301,"WRE","WASHINGTON REIT",1.33503648461843,0.238568882913426,0.155409002255134
"NO",-0.174985434064867,42.48,11304,"AVA","AVISTA CORP",1.10507031211238,-0.0744531326762652,-0.00924902145646634
"NO",-0.181721947776994,139.14,11313,"WSO","WATSCO INC",0.799696586950983,-1.28553374588199,-0.128460979151395
"NO",-0.245208396714329,24.81,11340,"WRI","WEINGARTEN REALTY INVST",0.82814545198815,-0.335894584722399,-0.205572948266986
"NO",0.154385117178062,47.78,11343,"WMK","WEIS MARKETS INC",1.15554902545058,-0.368284431965064,-0.202207487377797
"NO",-0.00648626735583258,98.03,11376,"WST","WEST PHARMACEUTICAL SVSC INC",1.13283251182355,-0.205078280994147,-0.0995146388364611
"NO",-0.535143970828618,36.97,11399,"WDC","WESTERN DIGITAL CORP",-0.221405516649921,-0.013312440481542,2.06548637987979
"NO",-0.0185060565275908,29.17,11455,"WEYS","WEYCO GROUP INC",1.4957772547442,-0.0381858225905653,-0.125550958113975
"NO",-0.380034032898468,21.86,11456,"WY","WEYERHAEUSER CO",-0.878054927752593,0.38215434595349,0.126294481096125
"NO",-0.366283206831119,106.87,11465,"WHR","WHIRLPOOL CORP",-0.34870444129506,-1.2576809795179,0.530503292905868
"NO",-0.00750228728270808,54.24,11499,"JW.A","WILEY (JOHN) & SONS  -CL A",1.19032477133007,-0.201247348268389,-0.176871571635957
"NO",-0.276812069530994,22.05,11506,"WMB","WILLIAMS COS INC",-3.85459438348947,0.200223139091535,-3.17543424689045
"NO",0.15077519379845,59.38,11511,"WSM","WILLIAMS-SONOMA INC",0.985436184574959,-0.219985800754557,-0.309104910032185
"NO",-0.54283105022831,25.03,11537,"WGO","WINNEBAGO INDUSTRIES",1.40388859744359,0.0140706820683967,-0.237861247647024
"NO",-0.151546391752577,8.23,11538,"JAX","J. ALEXANDER'S HOLDINGS INC",1.56959700993035,0.284747952824036,-0.0870566207474054
"NO",0.0426012343820563,69.26,11550,"WEC","WEC ENERGY GROUP INC",-1.31648738191007,-0.276215114588038,-0.684835599183409
"NO",-0.0084487209575217,42.25,11554,"LNT","ALLIANT ENERGY CORP",0.263718499646803,0.0333731417105688,-0.0080392941056432
"NO",0.000313676286072822,31.89,11566,"WWW","WOLVERINE WORLD WIDE",1.2936417898154,0.424996633158665,-0.0344718543626514
"NO",-0.0293963940423308,74.29,11580,"WWD","WOODWARD INC",1.33155291445935,-0.130569376575752,-0.211361380485683
"YES",0.567154255319149,47.14,11584,"FL","FOOT LOCKER INC",0.488396812758836,-0.225576715966931,-0.328621694692498
"NO",-0.00432692307692307,41.42,11600,"WOR","WORTHINGTON INDUSTRIES",1.17953865365354,-0.0569196562872262,-0.364582477417412
"NO",-0.322126929674099,19.76,11636,"XRX","XEROX HOLDINGS CORP",-0.132527363167517,0.32964978411787,0.694949106100725
"NO",-0.82442748091603,2.07,11644,"KEGX","KEY ENERGY SERVICES INC",1.72479332105079,1.23851224914888,-0.263968760895391
"NO",-0.780945757997218,3.15,11649,"YRCW","YRC WORLDWIDE INC",1.31488288565094,0.4679517152659,-0.157520857888693
"NO",-0.0542772861356931,32.06,11657,"YORW","YORK WATER CO",1.52514072409138,0.100397983691752,-0.0122220450622419
"YES",1.49262536873156,42.25,11670,"SPB","SPECTRUM BRND HLDG INC",1.03801275245158,0.640202130437781,-0.818219022233968
"YES",0.574212034383954,109.88,11672,"TJX","TJX COS INC (THE)",-2.96226750765911,-0.558774286935022,-1.30169911786833
"NO",-0.198504819988196,40.74,11687,"ZION","ZIONS BANCORPORATION NA",-0.611486454878505,-0.0199981258551115,0.891977719304466
"NO",-0.325448344152272,61.31,11721,"OSK","OSHKOSH CORP",1.06770294101881,-0.285091150440141,-0.254845921972754
"NO",0.00752983742129509,857.69,11729,"WTM","WHITE MTNS INS GROUP LTD",0.356182095237144,-10.1115151723725,0.321902499522285
"NO",0.259309182813816,74.74,11745,"QLYS","QUALYS INC",1.48830135586032,0.0608265524825488,0.0339378474455152
"NO",-0.318518851390824,15.165,11749,"SKFRY","SKF AB",-0.812409769703773,0.251256085307881,-0.449230528893918
"NO",-0.337418889689978,18.38,11756,"ALEX","ALEXANDER & BALDWIN INC",1.07004712911403,-1.08662165353355,-0.364314664232781
"NO",-0.30456682337139,41.42,11770,"SF","STIFEL FINANCIAL CORP",0.647500703092835,-0.144874217037738,0.459440108299871
"NO",-0.566391597899475,5.78,11781,"ECA","ENCANA CORP",-1.11394154238468,0.717459390515179,0.552600667679481
"NO",-0.486153846153846,66.8,11796,"LCII","LCI INDUSTRIES",1.179594552713,-0.88890390499656,-0.16311892860928
"NO",0.0817373461012312,126.52,11811,"JKHY","HENRY (JACK) & ASSOCIATES",1.07090786425203,-0.659964353223562,-0.355137026441663
"NO",-0.220866141732283,19.79,11842,"ASB","ASSOCIATED BANC-CORP",0.467335625204116,0.191531973964454,0.486301742565093
"NO",0.0500000000000001,17.85,11854,"NMIH","NMI HOLDINGS INC",1.48247048318073,0.324140247915451,0.0189256908076328
"NO",-0.128720836685438,43.32,11856,"TFC","TRUIST FINANCIAL CORP",-7.00363344354036,0.571965425206839,2.93473418198661
"NO",-0.20855614973262,8.88,11861,"VLY","VALLEY NATIONAL BANCORP",0.557807964396224,0.372726456830991,0.493849180506729
"NO",-0.320754716981132,18.36,11872,"ARKR","ARK RESTAURANTS CORP",1.61607440481109,0.0883235218681654,-0.149037811279445
"NO",-0.291894852135816,12.93,11877,"BXG","BLUEGREEN VACATNS CORP",1.23944363657769,0.00595279935090363,-0.188809160488789
"NO",-0.174927113702624,19.81,11896,"FMBI","FIRST MIDWEST BANCORP INC",1.06231247471928,0.198203104452529,0.224493469971095
"YES",0.716685330347145,15.33,11922,"NGVC","NATURAL GROCERS VITAMIN CTGE",1.60761690749708,0.371448981883373,-0.191951755602826
"NO",-0.420353982300885,2.62,11925,"NE","NOBLE CORP PLC",1.16846709314732,0.893991714208977,0.297840939211238
"NO",-0.216666666666667,2.35,11930,"CAWW","CCA INDUSTRIES INC",1.59876796916633,0.270561550034079,-0.189380893868672
"NO",-0.291304347826087,8.15,11976,"RMCF","ROCKY MOUNTAIN CHOC FACT INC",1.65070819025531,0.325914596322918,-0.343186929794111
"YES",5.30973451327434,21.39,12010,"I","INTELSAT SA",1.31334564791956,0.841543062469353,0.452659039572238
"NO",-0.358056265984655,17.57,12035,"RBB","RBB BANCORP",1.52731182584665,0.0499237213701377,0.00436018118245956
"NO",-0.145197319434103,11.48,12081,"LAND","GLADSTONE LAND CORP",1.59259435747593,0.341913921737852,0.102957356508892
"NO",-0.190801013447671,41.52,12123,"BIG","BIG LOTS INC",1.16353005767831,-0.113089191722558,-0.2355321254146
"NO",-0.244330093386697,39.65,12124,"MS","MORGAN STANLEY",-24.9060445185687,2.62839029217439,15.9598226514942
"NO",-0.120175354998571,92.32,12138,"TROW","PRICE (T. ROWE) GROUP",-1.107192252515,-0.883240718554371,-0.559422208492454
"NO",0.124739160677023,48.51,12140,"NNN","NATIONAL RETAIL PROPERTIES",0.605636253932682,0.0156509851673364,0.424364141329245
"NO",0.187397708674304,101.57,12141,"MSFT","MICROSOFT CORP",-18.108839943697,2.92838335891303,21.483925170471
"NO",-0.00611496127191203,48.76,12142,"ORCL","ORACLE CORP",-15.3183899643173,1.57376719889121,-0.502210612393083
"NO",-0.6701860231272,6.56,12151,"COTY","COTY INC",-0.745009600086308,0.661616806983074,0.122241130665845
"NO",-0.238331357119759,70.66,12171,"TECD","TECH DATA CORP",-0.0561348856423987,-0.544158758507483,-0.292363553556176
"YES",0.453693495038589,52.74,12181,"RGEN","REPLIGEN CORP",1.47129201061865,0.215956102777465,-0.142791755125385
"NO",-0.165354330708661,12.72,12215,"CY","CYPRESS SEMICONDUCTOR CORP",0.768666934818609,0.51365008885807,0.317238482500248
"NO",0.146415094339623,15.19,12250,"AMAG","AMAG PHARMACEUTICALS INC",1.68780802094053,0.876648045121003,-0.0233338675433844
"NO",-0.644662921348315,12.65,12252,"XOMA","XOMA CORP",1.57152216709198,0.273447302303475,-0.124124623588998
"NO",-0.483931623931624,30.19,12262,"ASTE","ASTEC INDUSTRIES INC",1.42752959133728,-0.0391602952126168,-0.203588198487578
"NO",-0.235705045278137,29.54,12266,"WERN","WERNER ENTERPRISES INC",1.06143026353446,-0.15799130373251,-0.417289134841895
"NO",-0.145756977727657,30.3,12294,"MPLX","MPLX LP",-1.14048921715473,0.250376029423426,-0.322655138373676
"NO",-0.24512987012987,4.65,12304,"DLHC","DLH HOLDINGS CORP",1.64731884209011,0.368198938454355,-0.145358943004954
"NO",-0.249443207126949,7.751,12368,"SVCBY","SCA-SVENSKA CELLULOSA AB",-5.50577316378913,-0.536404243927281,-7.33362044918774
"NO",-0.374327122153209,60.44,12379,"AMWD","AMERICAN WOODMARK CORP",1.44864134563116,-0.488371212884006,-0.33957297917931
"NO",-0.406008133280861,4.528,12383,"NHYDY","NORSK HYDRO ASA",-3.82841425167008,0.817283809652453,-0.0361716103488231
"NO",-0.126517763453755,58.27,12384,"RDS.A","ROYAL DUTCH SHELL PLC",-42.7238869666209,2.86382345154894,-7.08644910898123
"NO",-0.329402515723271,34.12,12389,"HOG","HARLEY-DAVIDSON INC",0.312661815372814,-0.118128823739956,-0.120272788215896
"NO",-0.162523540489642,44.47,12392,"SKYW","SKYWEST INC",0.601551479443808,-1.02929054557349,-0.692084376228785
"NO",-0.26889661164205,33.66,12395,"TOL","TOLL BROTHERS INC",0.0799817225850079,-0.139399980314378,-0.50436396041066
"NO",-0.378684807256236,2.74,12403,"FREDQ","FREDS INC",1.68941947202757,0.924214716985951,-0.149244372804407
"NO",-0.717948717948718,1.1,12407,"GROW","U S GLOBAL INVESTORS INC",1.56245125657149,0.270257602360735,-0.104738262799798
"NO",0.00592365072400182,45.85,12428,"POR","PORTLAND GENERAL ELECTRIC CO",0.942032873246485,-0.0645839070074034,-0.0319514707255449
"NO",-0.665420560747664,3.58,12432,"HCR","HI-CRUSH PARTNERS LP",1.28223923324396,0.292145819340942,-0.336706730522816
"NO",0.24,17.36,12433,"VIVO","MERIDIAN BIOSCIENCE INC",1.56820833211185,0.281784657721132,-0.212056541135605
"NO",0.0380836378400325,127.84,12441,"IT","GARTNER INC",0.891698802083187,-0.114036683404668,0.0849029368262195
"NO",-0.150362080315997,64.53,12445,"WTS","WATTS WATER TECHNOLOGIES INC",1.30828709431169,-0.161778708574564,-0.167563130159395
"YES",0.776470588235294,12.08,12458,"PDEX","PRO-DEX INC/CO",1.68723902011531,0.357607459229793,-0.268421010670893
"NO",-0.305348581331844,2436.99,12459,"NVR","NVR INC",-2.3016595342353,-33.75758085339,1.6586311005651
"NO",-0.239161336176262,21.41,12471,"INT","WORLD FUEL SERVICES CORP",0.274539932795665,0.77137117369409,0.0471603975948716
"NO",-0.190204081632653,9.92,12482,"CLFD","CLEARFIELD INC",1.63956934201849,0.344295783629788,-0.160915273146319
"NO",-0.221855864342911,16.52,12485,"ATUS","ALTICE USA INC",-3.17271583934763,0.269455969215363,-3.79427294698564
"NO",-0.162337662337662,2.58,12522,"RADA","RADA ELECTRONIC INDS",1.56504208672576,0.424748839743639,-0.193848962173693
"YES",0.382542569019673,250.89,12540,"ADBE","ADOBE INC",-2.0438558999919,-0.455419561173203,-0.781911141819451
"NO",-0.270360110803324,13.17,12544,"JOE","ST JOE CO",1.39201593220289,0.249114638725181,0.0720752924503787
"NO",0.0164190774042221,234,12568,"DJCO","DAILY JOURNAL CORP",1.42096802876562,-2.0205117817311,0.0147539925241074
"NO",-0.22742389357892,3.02,12575,"CYAN","CYANOTECH CORP",1.62188361665803,0.382718989523251,-0.305592103140385
"NO",-0.687196110210697,1.93,12578,"VHI","VALHI INC",0.421952803225401,0.292772182665043,-0.138661389737089
"NO",0.248735073871686,61.7,12589,"EHC","ENCOMPASS HEALTH CORP",0.660918620416564,-0.233280993574288,-0.0952858129231934
"NO",-0.170977917981073,13.14,12597,"LAKE","LAKELAND INDUSTRIES INC",1.60858403073366,0.283890997125553,-0.325715078157282
"NO",0.144641301190822,39.41,12598,"PTSI","P.A.M. TRANSPORTATION SVCS",1.44056260554378,-0.651254730451951,-0.213257270079333
"NO",-0.397326852976914,14.88,12603,"CNO","CNO FINANCIAL GROUP INC",0.41398397914413,0.293458747842247,0.476374533962765
"NO",-0.388953488372093,21.02,12615,"MHO","M/I HOMES INC",1.293590605708,-0.00655333236618109,-0.191907772051073
"NO",-0.180043287851556,129.563,12616,"WACLY","WACOAL HOLDINGS CORP",0.702022447383803,-0.924562357620896,-0.189859027066441
"NO",-0.202463054187192,16.19,12625,"MRTN","MARTEN TRANSPORT LTD",1.35771702466906,0.0976704188551655,-0.280174532280899
"NO",-0.439563791657134,73.49,12635,"FISV","FISERV INC",-1.0599226046765,-1.33800310796561,-1.05840105097871
"NO",-0.308256880733945,7.54,12673,"BCS","BARCLAYS PLC",-32.1187739266861,5.3359075567259,31.8381681818364
"YES",2.21192052980132,9.7,12684,"HEMA","HEMACARE CORP",1.58597731355401,0.166773306143866,-0.00749559921076898
"NO",-0.326849489795918,21.11,12689,"KBH","KB HOME",0.784770651805953,0.0787142058486004,-0.280545233553502
"NO",-0.549526813880126,7.14,12713,"ABEO","ABEONA THERAPEUTICS INC",1.54922046744404,0.505814423264737,-0.0891536256315989
"NO",-0.464747677172527,29.38,12726,"UNM","UNUM GROUP",-1.36741741041095,-0.29761416488817,-0.00602957784112916
"NO",0.150564617314931,45.85,12756,"CCEP","COCA-COLA EUROPEAN PARTNERS",-1.10754362380413,0.200640226216211,-0.11570182456468
"NO",-0.500645161290323,3.87,12761,"STKL","SUNOPTA INC",1.45405443749272,0.759322301960419,0.225349217716142
"NO",-0.50064391500322,15.51,12785,"PPC","PILGRIM'S PRIDE CORP",-0.113890173703633,0.0553284872004658,-0.427528905295091
"NO",-0.276779917766717,33.42,12796,"CLGX","CORELOGIC INC",1.02906503634338,0.00489005779105008,-0.0340268961889796
"NO",-0.0476849107554502,144.59,12825,"JJSF","J & J SNACK FOODS CORP",1.42150585376329,-0.789466652653192,-0.259864606749305
"NO",-0.0772870662460568,29.25,12833,"DKL","DELEK LOGISTICS PARTNERS LP",1.42480458414249,-0.171899168039853,-0.239440656690487
"NO",-0.215938303341902,18.3,12840,"HTLD","HEARTLAND EXPRESS INC",1.35062070879591,0.220604709429513,-0.217608090837688
"NO",-0.221843003412969,52.44,12850,"CERN","CERNER CORP",-0.312678007080217,-0.131513725561099,-0.624016370240079
"NO",0.0755813953488373,3.7,12874,"ICAD","ICAD INC",1.62417152451997,0.549264544274182,-0.123829619261422
"NO",-0.0426056338028168,27.19,12892,"SUN","SUNOCO LP",0.0563025889616342,0.0508092811076718,-0.0045165168991684
"NO",-0.0887343850131242,1038.05,12909,"MKL","MARKEL CORP",-0.952937247230616,-8.42831932125375,-0.142816126852673
"NO",-0.380699893955461,11.68,12915,"OSUR","ORASURE TECHNOLOGIES INC",1.47461915792703,0.321628287536668,-0.134241077935366
"NO",0.039774011299435,46.01,12926,"FRPH","FRP HOLDINGS INC",1.52969603992845,0.111209512469626,0.0295620105168638
"NO",-0.158761528326746,51.08,12945,"PLXS","PLEXUS CORP",1.61473663874469,0.463235032177468,0.106698850738252
"NO",-0.037217821246188,10.6709,12956,"IOR","INCOME OPPORTUNITY RLTY INVS",1.59538220521513,0.3705661894278,-0.0309537414502485
"NO",-0.27719298245614,10.3,12964,"CDZI","CADIZ INC",1.62030727504109,0.470752087535784,0.0103132837841663
"NO",-0.213294797687861,27.22,12972,"IMKTA","INGLES MARKETS INC  -CL A",1.34348525403145,-0.329885062606048,-0.214969169812497
"NO",-0.210110584518167,50,13030,"SEMUF","SIEM INDUSTRIES INC",1.28392257534089,-1.2575598498069,-0.0123649589924476
"NO",-0.332707551105549,31.99,13041,"SNV","SYNOVUS FINANCIAL CORP",0.438472604647347,-0.0104076090295364,0.546647414061955
"NO",0.00693069306930696,10.17,13071,"RDNT","RADNET INC",1.48386017585641,0.357358976881745,0.0487332578193987
"NO",-0.208745285903578,77.63,13092,"JACK","JACK IN THE BOX INC",1.38107579503728,-0.507769838747747,-0.0648034840049868
"NO",0.070935582822086,27.93,13125,"PEAK","HEALTHPEAK PROPERTIES INC",0.175024794439935,0.301640056242029,0.392812863234828
"NO",0.0978723404255319,12.9,13128,"EEI","ECOLOGY AND ENVIRONMENT INC",1.64336650508345,0.241981779440452,-0.177271177811336
"NO",-0.228901734104046,6.67,13142,"CMO","CAPSTEAD MORTGAGE CORP",1.10288862713667,0.301823264109519,0.286645366511893
"NO",-0.106228354056663,15.742,13145,"ICAGY","INTL CONSOL AIRLINES GROUP",-5.474777375583,0.39235555000197,-1.91273174147028
"NO",-0.483552631578947,3.14,13189,"CDR","CEDAR REALTY TRUST INC",1.322776455259,0.443170103794024,0.276206680829284
"NO",0.00412371134020628,9.74,13200,"PLAB","PHOTRONICS INC",1.42689251348611,0.396880922332641,-0.0740412609608779
"NO",-0.19835039817975,7.0465,13235,"ICCC","IMMUCELL CORP",1.61213697082293,0.429034251972246,-0.158185411913029
"NO",-0.316666666666667,4.1,13251,"MAMP","MEDAMERICA PROPERTIES INC",1.61820186087137,0.36364554836817,0.0669115280702094
"NO",0.0500108719286801,48.29,13312,"BHP","BHP GROUP LTD",-12.2022015153898,1.12960276558792,-0.647090384352611
"NO",-0.342180918633416,98.39,13323,"SAFM","SANDERSON FARMS INC",0.813511381028968,-2.23806459071554,-0.231409789679754
"NO",0.0712002840909091,60.33,13341,"PGR","PROGRESSIVE CORP-OHIO",-3.25859987594001,0.143460700796505,-0.883974095794883
"NO",0.137322782723376,68.99,13342,"RLI","RLI CORP",1.18865825539486,-0.393974881946442,-0.0706856256065377
"NO",-0.256296296296296,5.02,13354,"VOXX","VOXX INTERNATIONAL CORP",1.56024505542334,0.402401223248341,-0.329891433266081
"NO",0.0396939263510281,43.48,13421,"CDNS","CADENCE DESIGN SYSTEMS INC",0.832588622114208,0.222753582413891,0.188589681596079
"NO",-0.0168539325842697,8.75,13431,"BRY","BERRY PETROLEUM",1.81563267370751,1.15135704219219,0.206104970115456
"NO",-0.0466417910447761,25.55,13453,"OPY","OPPENHEIMER HOLDINGS INC",1.29131743008973,-0.00338481400951258,0.0723466513645578
"NO",-0.462965299684543,42.56,13480,"EBIX","EBIX INC",1.34896340252236,-0.37097233208255,-0.00775339242529503
"NO",-0.0815051797684339,60.29,13498,"CCL","CARNIVAL CORPORATION & PLC",-4.16914364581688,-0.0435116003824476,-1.51573876806691
"NO",-0.0481440646821022,25.9,13510,"DRE","DUKE REALTY CORP",0.0432220607362412,0.0116374188752894,-0.554649838351785
"NO",-0.289079837618403,5.2537,13520,"CMCL","CALEDONIA MINING CORP PLC",1.42909799578848,0.322874736893169,-0.209517316657376
"NO",0.218579234972678,8.92,13561,"MBI","MBIA INC",2.33373337398735,2.74552200934024,1.05939170386819
"NO",-0.292468389224849,12.87,13562,"BDN","BRANDYWINE REALTY TRUST",1.0302673293298,0.243039732222646,0.085309290596982
"NO",-0.238755094479437,102.73,13570,"MIDD","MIDDLEBY CORP",0.9101753826822,-0.920178393789102,-0.291499160441459
"NO",-0.0163880694854146,30.01,13579,"EQC","EQUITY COMMONWEALTH",1.20998703071752,0.390161503671282,0.31824281936071
"NO",-0.182931700173079,61.37,13580,"UHT","UNIVERSAL HEALTH RLTY INCOME",1.43052648402344,-0.473089957047125,0.108109269274254
"NO",-0.38587581448831,64.09,13599,"CELG","CELGENE CORP",-4.08702552936824,-0.220199557005307,0.13640521696098
"YES",0.747957992998833,74.9,13602,"CRMT","AMERICA'S CAR-MART INC",1.55551671373841,-0.0903124612511253,-0.247563071422192
"YES",0.734379168667627,325.04,13619,"ABMD","ABIOMED INC",1.37724276638457,-0.464707389559939,-0.203886067222958
"NO",0.25956444967628,64.2,13623,"CNMD","CONMED CORP",1.3724485257682,-0.179628981071707,-0.178526979581103
"NO",0.188848536637471,111.3,13646,"TIF","TIFFANY & CO",0.662110004565969,-0.435903130427396,-0.304014596715191
"NO",-0.181818181818182,2.7,13649,"NHLD","NATIONAL HOLDINGS CORP",1.60759135807924,0.412486798095049,-0.0779791221610879
"NO",-0.241150442477876,41.16,13664,"GLIBA","GCI LIBERTY INC",0.893604076018346,0.633542420280633,-0.255500814738943
"NO",-0.12603305785124,8.46,13683,"TEF","TELEFONICA SA",-14.9274015856421,2.16800259891394,3.87935434010204
"NO",-0.434756190186845,37.21,13700,"XRAY","DENTSPLY SIRONA INC",2.23754099934064,1.10933283545529,2.06681877976504
"NO",0.0769811320754717,57.08,13709,"IEP","ICAHN ENTERPRISES LP",-1.69237307394468,-1.45815184132635,-1.40929461748004
"NO",-0.272195722418834,47.3,13710,"FUN","CEDAR FAIR  -LP",1.11468966381856,-0.558137779499724,-0.120875735377664
"NO",-0.258983050847458,43.72,13714,"VIAC","VIACOMCBS INC",-1.63445543351282,0.0335979246732902,0.597933829162442
"NO",0.187395891171571,85.54,13721,"ZTS","ZOETIS INC",-0.460614138090844,0.127856085262842,-0.0409034201045999
"NO",-0.228112840466926,15.87,13733,"PMD","PSYCHEMEDICS CORP",1.57442903081008,0.101532877499917,0.00116318724676665
"NO",-0.125,17.5,13759,"MHGU","MERITAGE HOSPITALITY GROUP",1.52646704807801,0.032176354110165,-0.0731325418203648
"NO",-0.0456310679611651,9.83,13765,"NAII","NATURAL ALTERNATIVES",1.6761062323296,0.373780429603747,-0.30521356703561
"YES",0.433149171270718,25.94,13786,"HRTX","HERON THERAPEUTICS INC",1.77297094980992,1.02298871768007,0.0479542496190575
"NO",0.220626631853786,187,13824,"FICO","FAIR ISAAC CORP",1.35273137903215,-0.571148165872454,-0.020764959581627
"NO",-0.213333333333333,37.76,13839,"CBM","CAMBREX CORP",1.31011834181458,-0.270140104437312,-0.178824202752376
"NO",-0.429166666666667,5.48,13861,"TTSH","TILE SHOP HOLDINGS INC",1.5301791795582,0.293235763616181,-0.155069174329774
"NO",-0.509756097560976,10.05,13871,"SMLP","SUMMIT MIDSTREAM PARTNERS LP",1.25335004782729,0.411134535308723,-0.140122895437294
"NO",-0.0539539378321791,58.74,13906,"JOUT","JOHNSON OUTDOORS INC  -CL A",1.58768806129756,-0.107340833897609,-0.220009406041409
